state,year,district_name,localid,NCES_leaid,count_teachers,count_not_evaluated,count_suppressed,count_level1,count_level2,count_level3,count_level4,percent_suppressed,percent_level1,percent_level2,percent_level3,percent_level4,impute_level1,impute_level2,impute_level3,impute_level4
IN,2013,C A Beard Memorial School Corp,3455,1801060,92,40,0,0,2,32,18,0,0,0.038461538461538464,0.6153846153846154,0.34615384615384615,FALSE,FALSE,FALSE,FALSE
IN,2014,C A Beard Memorial School Corp,3455,1801060,91,18,0,0,2,39,32,0,0,0.0273972602739726,0.5342465753424658,0.4383561643835616,FALSE,FALSE,FALSE,FALSE
IN,2015,C A Beard Memorial School Corp,3455,1801060,96,14,0,0,0,55,27,0,0,0,0.6707317073170732,0.32926829268292684,FALSE,FALSE,FALSE,FALSE
IN,2016,C A Beard Memorial School Corp,3455,1801060,83,13,0,0,1,37,32,0,0,0.014285714285714285,0.5285714285714286,0.45714285714285713,FALSE,FALSE,FALSE,FALSE
IN,2017,C A Beard Memorial School Corp,3455,1801060,77,0,0,0,2,35,40,0,0,0.025974025974025976,0.45454545454545453,0.5194805194805194,FALSE,FALSE,FALSE,FALSE
IN,2018,C A Beard Memorial School Corp,3455,1801060,75,0,0,0,0,33,42,0,0,0,0.44,0.56,FALSE,FALSE,FALSE,FALSE
IN,2019,C A Beard Memorial School Corp,3455,1801060,72,0,0,0,0,31,41,0,0,0,0.4305555555555556,0.5694444444444444,FALSE,FALSE,FALSE,FALSE
IN,2014,Canaan Community Academy,9725,1800129,12,0,0,0,0,12,0,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE
IN,2015,Canaan Community Academy,9725,1800129,11,0,0,0,2,9,0,0,0,0.18181818181818182,0.8181818181818182,0,FALSE,FALSE,FALSE,FALSE
IN,2016,Canaan Community Academy,9725,1800129,11,0,0,0,1,6,4,0,0,0.09090909090909091,0.5454545454545454,0.36363636363636365,FALSE,FALSE,FALSE,FALSE
IN,2017,Canaan Community Academy,9725,1800129,11,0,0,2,1,5,3,0,0.18181818181818182,0.09090909090909091,0.45454545454545453,0.2727272727272727,FALSE,FALSE,FALSE,FALSE
IN,2018,Canaan Community Academy,9725,1800129,9,0,0,0,2,6,1,0,0,0.2222222222222222,0.6666666666666666,0.1111111111111111,FALSE,FALSE,FALSE,FALSE
IN,2019,Canaan Community Academy,9725,1800129,9,0,0,0,0,0,9,0,0,0,0,1,FALSE,FALSE,FALSE,FALSE
IN,2013,Cannelton City Schools,6340,1801170,22,0,0,0,0,22,0,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE
IN,2014,Cannelton City Schools,6340,1801170,14,0,0,0,2,12,0,0,0,0.14285714285714285,0.8571428571428571,0,FALSE,FALSE,FALSE,FALSE
IN,2015,Cannelton City Schools,6340,1801170,21,1,0,0,1,7,12,0,0,0.05,0.35,0.6,FALSE,FALSE,FALSE,FALSE
IN,2016,Cannelton City Schools,6340,1801170,16,0,0,0,1,15,0,0,0,0.0625,0.9375,0,FALSE,FALSE,FALSE,FALSE
IN,2017,Cannelton City Schools,6340,1801170,21,1,0,0,0,5,15,0,0,0,0.25,0.75,FALSE,FALSE,FALSE,FALSE
IN,2018,Cannelton City Schools,6340,1801170,23,0,0,0,2,6,15,0,0,0.08695652173913043,0.2608695652173913,0.6521739130434783,FALSE,FALSE,FALSE,FALSE
IN,2019,Cannelton City Schools,6340,1801170,23,2,0,0,1,7,13,0,0,0.047619047619047616,0.3333333333333333,0.6190476190476191,FALSE,FALSE,FALSE,FALSE
IN,2014,Career Academy at South Bend,9880,1800101,41,14,0,3,6,18,0,0,0.1111111111111111,0.2222222222222222,0.6666666666666666,0,FALSE,FALSE,FALSE,FALSE
IN,2015,Career Academy High School,9880,1800101,45,8,0,4,4,27,2,0,0.10810810810810811,0.10810810810810811,0.7297297297297297,0.05405405405405406,FALSE,FALSE,FALSE,FALSE
IN,2016,Career Academy High School,9880,1800101,35,3,0,0,1,29,2,0,0,0.03125,0.90625,0.0625,FALSE,FALSE,FALSE,FALSE
IN,2017,Career Academy High School,9880,1800101,35,4,0,0,1,20,10,0,0,0.03225806451612903,0.6451612903225806,0.3225806451612903,FALSE,FALSE,FALSE,FALSE
IN,2018,Career Academy High School,9880,1800101,39,3,0,0,2,24,10,0,0,0.05555555555555555,0.6666666666666666,0.2777777777777778,FALSE,FALSE,FALSE,FALSE
IN,2019,Career Academy High School,9880,1800101,34,5,0,0,0,22,7,0,0,0,0.7586206896551724,0.2413793103448276,FALSE,FALSE,FALSE,FALSE
IN,2016,Career Academy Middle School,9965,1800164,47,4,0,0,1,41,1,0,0,0.023255813953488372,0.9534883720930233,0.023255813953488372,FALSE,FALSE,FALSE,FALSE
IN,2017,Career Academy Middle School,9965,1800164,45,3,0,0,2,33,7,0,0,0.047619047619047616,0.7857142857142857,0.16666666666666666,FALSE,FALSE,FALSE,FALSE
IN,2018,Career Academy Middle School,9965,1800164,33,1,0,0,3,25,4,0,0,0.09375,0.78125,0.125,FALSE,FALSE,FALSE,FALSE
IN,2019,Career Academy Middle School,9965,1800164,32,5,0,0,0,21,6,0,0,0,0.7777777777777778,0.2222222222222222,FALSE,FALSE,FALSE,FALSE
IN,2013,Carmel Clay Schools,3060,1801200,1038,38,0,3,17,643,337,0,0.003,0.017,0.643,0.337,FALSE,FALSE,FALSE,FALSE
IN,2014,Carmel Clay Schools,3060,1801200,1030,29,0,5,13,532,451,0,0.004995004995004995,0.012987012987012988,0.5314685314685315,0.45054945054945056,FALSE,FALSE,FALSE,FALSE
IN,2015,Carmel Clay Schools,3060,1801200,1035,18,0,0,5,437,575,0,0,0.004916420845624385,0.4296951819075713,0.5653883972468043,FALSE,FALSE,FALSE,FALSE
IN,2016,Carmel Clay Schools,3060,1801200,1066,12,0,0,4,355,695,0,0,0.003795066413662239,0.3368121442125237,0.6593927893738141,FALSE,FALSE,FALSE,FALSE
IN,2017,Carmel Clay Schools,3060,1801200,1061,29,0,0,0,295,737,0,0,0,0.2858527131782946,0.7141472868217055,FALSE,FALSE,FALSE,FALSE
IN,2018,Carmel Clay Schools,3060,1801200,1062,28,0,0,2,275,757,0,0,0.0019342359767891683,0.26595744680851063,0.7321083172147002,FALSE,FALSE,FALSE,FALSE
IN,2019,Carmel Clay Schools,3060,1801200,1077,23,0,0,1,283,770,0,0,9.487666034155598e-4,0.2685009487666034,0.7305502846299811,FALSE,FALSE,FALSE,FALSE
IN,2017,Carpe Diem - Northwest,9710,1800167,7,1,0,0,1,5,0,0,0,0.16666666666666666,0.8333333333333334,0,FALSE,FALSE,FALSE,FALSE
IN,2013,Carroll Consolidated Sch Corp,0750,1801290,73,2,0,0,0,17,54,0,0,0,0.23943661971830985,0.7605633802816901,FALSE,FALSE,FALSE,FALSE
IN,2014,Carroll Consolidated Sch Corp,0750,1801290,77,6,0,0,4,37,30,0,0,0.056338028169014086,0.5211267605633803,0.4225352112676056,FALSE,FALSE,FALSE,FALSE
IN,2015,Carroll Consolidated Sch Corp,0750,1801290,96,0,0,0,1,44,51,0,0,0.010416666666666666,0.4583333333333333,0.53125,FALSE,FALSE,FALSE,FALSE
IN,2016,Carroll Consolidated School Corp,0750,1801290,93,18,0,0,0,23,52,0,0,0,0.30666666666666664,0.6933333333333334,FALSE,FALSE,FALSE,FALSE
IN,2017,Carroll Consolidated School Corp,0750,1801290,78,1,0,0,2,13,62,0,0,0.025974025974025976,0.16883116883116883,0.8051948051948052,FALSE,FALSE,FALSE,FALSE
IN,2018,Carroll Consolidated School Corp,0750,1801290,79,2,0,0,0,20,57,0,0,0,0.2597402597402597,0.7402597402597403,FALSE,FALSE,FALSE,FALSE
IN,2019,Carroll Consolidated School Corp,0750,1801290,81,0,0,0,1,10,70,0,0,0.012345679012345678,0.12345679012345678,0.8641975308641975,FALSE,FALSE,FALSE,FALSE
IN,2013,Caston School Corporation,2650,1801410,49,1,0,0,2,39,7,0,0,0.041666666666666664,0.8125,0.14583333333333334,FALSE,FALSE,FALSE,FALSE
IN,2014,Caston School Corporation,2650,1801410,48,3,0,0,0,36,9,0,0,0,0.8,0.2,FALSE,FALSE,FALSE,FALSE
IN,2015,Caston School Corporation,2650,1801410,53,7,0,0,0,45,1,0,0,0,0.9782608695652174,0.021739130434782608,FALSE,FALSE,FALSE,FALSE
IN,2016,Caston School Corporation,2650,1801410,56,4,0,0,1,50,1,0,0,0.019230769230769232,0.9615384615384616,0.019230769230769232,FALSE,FALSE,FALSE,FALSE
IN,2017,Caston School Corporation,2650,1801410,55,2,0,0,1,46,6,0,0,0.018867924528301886,0.8679245283018868,0.11320754716981132,FALSE,FALSE,FALSE,FALSE
IN,2018,Caston School Corporation,2650,1801410,54,0,0,0,4,46,4,0,0,0.07407407407407407,0.8518518518518519,0.07407407407407407,FALSE,FALSE,FALSE,FALSE
IN,2019,Caston School Corporation,2650,1801410,48,5,0,0,0,38,5,0,0,0,0.8837209302325582,0.11627906976744186,FALSE,FALSE,FALSE,FALSE
IN,2014,Center Grove Com Sch Corp,4205,1801440,434,10,0,1,4,99,320,0,0.0023584905660377358,0.009433962264150943,0.23349056603773585,0.7547169811320755,FALSE,FALSE,FALSE,FALSE
IN,2015,Center Grove Com Sch Corp,4205,1801440,508,27,0,0,6,95,380,0,0,0.012474012474012475,0.19750519750519752,0.7900207900207901,FALSE,FALSE,FALSE,FALSE
IN,2016,Center Grove Community School Corp,4205,1801440,489,23,0,0,5,82,379,0,0,0.01072961373390558,0.1759656652360515,0.8133047210300429,FALSE,FALSE,FALSE,FALSE
IN,2017,Center Grove Community School Corp,4205,1801440,486,54,0,0,2,58,372,0,0,0.004629629629629629,0.13425925925925927,0.8611111111111112,FALSE,FALSE,FALSE,FALSE
IN,2018,Center Grove Community School Corp,4205,1801440,507,53,0,0,2,59,393,0,0,0.004405286343612335,0.1299559471365639,0.8656387665198237,FALSE,FALSE,FALSE,FALSE
IN,2019,Center Grove Community School Corp,4205,1801440,521,25,0,0,0,64,432,0,0,0,0.12903225806451613,0.8709677419354839,FALSE,FALSE,FALSE,FALSE
IN,2013,Centerville-Abington Com Schs,8360,1801560,102,6,0,0,1,0,95,0,0,0.010416666666666666,0,0.9895833333333334,FALSE,FALSE,FALSE,FALSE
IN,2014,Centerville-Abington Com Schs,8360,1801560,105,2,0,0,0,2,101,0,0,0,0.019417475728155338,0.9805825242718447,FALSE,FALSE,FALSE,FALSE
IN,2015,Centerville-Abington Com Schs,8360,1801560,129,4,0,0,0,3,122,0,0,0,0.024,0.976,FALSE,FALSE,FALSE,FALSE
IN,2016,Centerville-Abington Com Schs,8360,1801560,132,9,0,0,0,9,114,0,0,0,0.07317073170731707,0.926829268292683,FALSE,FALSE,FALSE,FALSE
IN,2017,Centerville-Abington Com Schs,8360,1801560,106,0,0,0,1,1,104,0,0,0.009433962264150943,0.009433962264150943,0.9811320754716981,FALSE,FALSE,FALSE,FALSE
IN,2018,Centerville-Abington Com Schs,8360,1801560,107,4,0,0,0,2,101,0,0,0,0.019417475728155338,0.9805825242718447,FALSE,FALSE,FALSE,FALSE
IN,2019,Centerville-Abington Com Schs,8360,1801560,107,11,0,0,0,3,93,0,0,0,0.03125,0.96875,FALSE,FALSE,FALSE,FALSE
IN,2015,Central Noble Com School Corp,6055,1801710,86,81,0,0,0,4,1,0,0,0,0.8,0.2,FALSE,FALSE,FALSE,FALSE
IN,2016,Central Noble Com School Corp,6055,1801710,86,13,0,0,0,55,18,0,0,0,0.7534246575342466,0.2465753424657534,FALSE,FALSE,FALSE,FALSE
IN,2017,Central Noble Com School Corp,6055,1801710,81,4,0,0,1,61,15,0,0,0.012987012987012988,0.7922077922077922,0.19480519480519481,FALSE,FALSE,FALSE,FALSE
IN,2018,Central Noble Com School Corp,6055,1801710,81,4,0,0,0,36,41,0,0,0,0.4675324675324675,0.5324675324675324,FALSE,FALSE,FALSE,FALSE
IN,2019,Central Noble Com School Corp,6055,1801710,77,3,0,0,0,36,38,0,0,0,0.4864864864864865,0.5135135135135135,FALSE,FALSE,FALSE,FALSE
IN,2014,Challenge Foundation Academy,9645,1800057,40,10,0,0,0,12,18,0,0,0,0.4,0.6,FALSE,FALSE,FALSE,FALSE
IN,2015,Challenge Foundation Academy,9645,1800057,27,1,0,1,0,11,14,0,0.038461538461538464,0,0.4230769230769231,0.5384615384615384,FALSE,FALSE,FALSE,FALSE
IN,2016,Charles A Tindley Accelerated Sch,9445,1800045,27,17,0,0,0,6,4,0,0,0,0.6,0.4,FALSE,FALSE,FALSE,FALSE
IN,2017,Charles A Tindley Accelerated Sch,9445,1800045,27,12,0,4,0,11,0,0,0.26666666666666666,0,0.7333333333333333,0,FALSE,FALSE,FALSE,FALSE
IN,2018,Charles A Tindley Accelerated Sch,9445,1800045,31,19,0,0,0,8,4,0,0,0,0.6666666666666666,0.3333333333333333,FALSE,FALSE,FALSE,FALSE
IN,2019,Charles A Tindley Accelerated Sch,9445,1800045,33,16,0,2,3,8,4,0,0.11764705882352941,0.17647058823529413,0.47058823529411764,0.23529411764705882,FALSE,FALSE,FALSE,FALSE
IN,2014,Charles A Tindley Accelerated Schl,9445,1800045,28,13,0,0,3,12,0,0,0,0.2,0.8,0,FALSE,FALSE,FALSE,FALSE
IN,2015,Charles A Tindley Accelerated Schl,9445,1800045,26,8,0,0,4,14,0,0,0,0.2222222222222222,0.7777777777777778,0,FALSE,FALSE,FALSE,FALSE
IN,2015,Charter School of the Dunes,9310,1800027,27,0,0,5,12,9,1,0,0.18518518518518517,0.4444444444444444,0.3333333333333333,0.037037037037037035,FALSE,FALSE,FALSE,FALSE
IN,2016,Charter School of the Dunes,9310,1800027,26,1,0,2,12,8,3,0,0.08,0.48,0.32,0.12,FALSE,FALSE,FALSE,FALSE
IN,2018,Charter School of the Dunes,9310,1800027,28,0,0,0,2,21,5,0,0,0.07142857142857142,0.75,0.17857142857142858,FALSE,FALSE,FALSE,FALSE
IN,2019,Charter School of the Dunes,9310,1800027,32,2,0,2,4,24,0,0,0.06666666666666667,0.13333333333333333,0.8,0,FALSE,FALSE,FALSE,FALSE
IN,2014,Christel House Academy South,9380,1800018,50,1,0,0,6,22,21,0,0,0.12244897959183673,0.4489795918367347,0.42857142857142855,FALSE,FALSE,FALSE,FALSE
IN,2015,Christel House Academy South,9380,1800018,50,9,0,0,7,25,9,0,0,0.17073170731707318,0.6097560975609756,0.21951219512195122,FALSE,FALSE,FALSE,FALSE
IN,2016,Christel House Academy South,9380,1800018,52,11,0,1,5,28,7,0,0.024390243902439025,0.12195121951219512,0.6829268292682927,0.17073170731707318,FALSE,FALSE,FALSE,FALSE
IN,2017,Christel House Academy South,9380,1800018,56,8,0,6,7,25,10,0,0.125,0.14583333333333334,0.5208333333333334,0.20833333333333334,FALSE,FALSE,FALSE,FALSE
IN,2018,Christel House Academy South,9380,1800018,61,24,0,0,6,20,11,0,0,0.16216216216216217,0.5405405405405406,0.2972972972972973,FALSE,FALSE,FALSE,FALSE
IN,2019,Christel House Academy South,9380,1800018,54,10,0,0,10,25,9,0,0,0.22727272727272727,0.5681818181818182,0.20454545454545456,FALSE,FALSE,FALSE,FALSE
IN,2015,Christel House Academy West,9395,1800149,15,4,0,0,1,6,4,0,0,0.09090909090909091,0.5454545454545454,0.36363636363636365,FALSE,FALSE,FALSE,FALSE
IN,2016,Christel House Academy West,9395,1800149,16,1,0,0,2,7,6,0,0,0.13333333333333333,0.4666666666666667,0.4,FALSE,FALSE,FALSE,FALSE
IN,2017,Christel House Academy West,9395,1800149,23,1,0,2,4,12,4,0,0.09090909090909091,0.18181818181818182,0.5454545454545454,0.18181818181818182,FALSE,FALSE,FALSE,FALSE
IN,2018,Christel House Academy West,9395,1800149,29,12,0,2,9,2,4,0,0.11764705882352941,0.5294117647058824,0.11764705882352941,0.23529411764705882,FALSE,FALSE,FALSE,FALSE
IN,2019,Christel House Academy West,9395,1800149,28,4,0,0,7,15,2,0,0,0.2916666666666667,0.625,0.08333333333333333,FALSE,FALSE,FALSE,FALSE
IN,2016,Christel House DORS South,9385,1800122,8,2,0,0,1,2,3,0,0,0.16666666666666666,0.3333333333333333,0.5,FALSE,FALSE,FALSE,FALSE
IN,2017,Christel House DORS South,9385,1800122,11,2,0,0,1,6,2,0,0,0.1111111111111111,0.6666666666666666,0.2222222222222222,FALSE,FALSE,FALSE,FALSE
IN,2016,Christel House DORS West,9440,1800166,7,1,0,0,0,4,2,0,0,0,0.6666666666666666,0.3333333333333333,FALSE,FALSE,FALSE,FALSE
IN,2017,Christel House DORS West,9440,1800166,9,1,0,0,0,5,3,0,0,0,0.625,0.375,FALSE,FALSE,FALSE,FALSE
IN,2018,Christel House DORS West,9440,1800166,15,8,0,0,0,2,5,0,0,0,0.2857142857142857,0.7142857142857143,FALSE,FALSE,FALSE,FALSE
IN,2018,Circle City Prep Charter School,9150,1800181,5,0,0,0,0,3,2,0,0,0,0.6,0.4,FALSE,FALSE,FALSE,FALSE
IN,2019,Circle City Prep Charter School,9150,1800181,6,4,0,0,0,2,0,0,0,0,1,0,FALSE,FALSE,FALSE,FALSE
IN,2013,Clark-Pleasant Com School Corp,4145,1801890,356,42,0,1,2,244,67,0,0.0031847133757961785,0.006369426751592357,0.7770700636942676,0.21337579617834396,FALSE,FALSE,FALSE,FALSE
IN,2014,Clark-Pleasant Com School Corp,4145,1801890,372,50,0,0,0,239,83,0,0,0,0.7422360248447205,0.2577639751552795,FALSE,FALSE,FALSE,FALSE
IN,2015,Clark-Pleasant Com School Corp,4145,1801890,424,56,0,0,0,215,153,0,0,0,0.5842391304347826,0.4157608695652174,FALSE,FALSE,FALSE,FALSE
IN,2016,Clark-Pleasant Community Sch Corp,4145,1801890,422,36,0,0,0,234,152,0,0,0,0.6062176165803109,0.39378238341968913,FALSE,FALSE,FALSE,FALSE
IN,2017,Clark-Pleasant Community Sch Corp,4145,1801890,408,45,0,0,1,285,77,0,0,0.0027548209366391185,0.7851239669421488,0.21212121212121213,FALSE,FALSE,FALSE,FALSE
IN,2018,Clark-Pleasant Community Sch Corp,4145,1801890,415,62,0,0,0,265,88,0,0,0,0.7507082152974505,0.24929178470254956,FALSE,FALSE,FALSE,FALSE
IN,2019,Clark-Pleasant Community Sch Corp,4145,1801890,413,60,0,0,0,344,9,0,0,0,0.9745042492917847,0.025495750708215296,FALSE,FALSE,FALSE,FALSE
IN,2013,Clarksville Com School Corp,1000,1801920,92,1,0,0,2,57,32,0,0,0.02197802197802198,0.6263736263736264,0.3516483516483517,FALSE,FALSE,FALSE,FALSE
IN,2014,Clarksville Com School Corp,1000,1801920,93,28,0,0,0,33,32,0,0,0,0.5076923076923077,0.49230769230769234,FALSE,FALSE,FALSE,FALSE
IN,2015,Clarksville Com School Corp,1000,1801920,108,15,0,0,0,19,74,0,0,0,0.20430107526881722,0.7956989247311828,FALSE,FALSE,FALSE,FALSE
IN,2016,Clarksville Community School Corp,1000,1801920,104,26,0,0,2,15,61,0,0,0.02564102564102564,0.19230769230769232,0.782051282051282,FALSE,FALSE,FALSE,FALSE
IN,2017,Clarksville Community School Corp,1000,1801920,94,24,0,0,4,46,20,0,0,0.05714285714285714,0.6571428571428571,0.2857142857142857,FALSE,FALSE,FALSE,FALSE
IN,2018,Clarksville Community School Corp,1000,1801920,96,22,0,0,0,9,65,0,0,0,0.12162162162162163,0.8783783783783784,FALSE,FALSE,FALSE,FALSE
IN,2019,Clarksville Community School Corp,1000,1801920,92,23,0,0,0,22,47,0,0,0,0.3188405797101449,0.6811594202898551,FALSE,FALSE,FALSE,FALSE
IN,2013,Clay Community Schools,1125,1800840,316,65,0,1,2,181,67,0,0.00398406374501992,0.00796812749003984,0.7211155378486056,0.26693227091633465,FALSE,FALSE,FALSE,FALSE
IN,2014,Clay Community Schools,1125,1800840,312,14,0,1,6,196,95,0,0.003355704697986577,0.020134228187919462,0.6577181208053692,0.3187919463087248,FALSE,FALSE,FALSE,FALSE
IN,2015,Clay Community Schools,1125,1800840,356,12,0,0,0,222,122,0,0,0,0.6453488372093024,0.3546511627906977,FALSE,FALSE,FALSE,FALSE
IN,2016,Clay Community Schools,1125,1800840,348,4,0,0,0,184,160,0,0,0,0.5348837209302325,0.46511627906976744,FALSE,FALSE,FALSE,FALSE
IN,2017,Clay Community Schools,1125,1800840,308,5,0,0,3,146,154,0,0,0.009900990099009901,0.48184818481848185,0.5082508250825083,FALSE,FALSE,FALSE,FALSE
IN,2018,Clay Community Schools,1125,1800840,313,6,0,0,0,143,164,0,0,0,0.46579804560260585,0.5342019543973942,FALSE,FALSE,FALSE,FALSE
IN,2019,Clay Community Schools,1125,1800840,309,2,0,0,3,109,195,0,0,0.009771986970684038,0.3550488599348534,0.6351791530944625,FALSE,FALSE,FALSE,FALSE
IN,2013,Clinton Central School Corp,1150,1802130,88,9,0,0,4,54,21,0,0,0.05063291139240506,0.6835443037974683,0.26582278481012656,FALSE,FALSE,FALSE,FALSE
IN,2014,Clinton Central School Corp,1150,1802130,58,0,0,0,4,46,8,0,0,0.06896551724137931,0.7931034482758621,0.13793103448275862,FALSE,FALSE,FALSE,FALSE
IN,2015,Clinton Central School Corp,1150,1802130,82,28,0,0,0,41,13,0,0,0,0.7592592592592593,0.24074074074074073,FALSE,FALSE,FALSE,FALSE
IN,2016,Clinton Central School Corporation,1150,1802130,79,30,0,0,2,46,1,0,0,0.04081632653061224,0.9387755102040817,0.02040816326530612,FALSE,FALSE,FALSE,FALSE
IN,2017,Clinton Central School Corporation,1150,1802130,67,1,0,0,3,57,6,0,0,0.045454545454545456,0.8636363636363636,0.09090909090909091,FALSE,FALSE,FALSE,FALSE
IN,2018,Clinton Central School Corporation,1150,1802130,76,10,0,2,2,47,15,0,0.030303030303030304,0.030303030303030304,0.7121212121212122,0.22727272727272727,FALSE,FALSE,FALSE,FALSE
IN,2019,Clinton Central School Corporation,1150,1802130,68,0,0,0,1,63,4,0,0,0.014705882352941176,0.9264705882352942,0.058823529411764705,FALSE,FALSE,FALSE,FALSE
IN,2013,Clinton Prairie School Corp,1160,1802160,71,12,0,0,3,42,14,0,0,0.05084745762711865,0.711864406779661,0.23728813559322035,FALSE,FALSE,FALSE,FALSE
IN,2014,Clinton Prairie School Corp,1160,1802160,69,2,0,0,1,44,22,0,0,0.014925373134328358,0.6567164179104478,0.3283582089552239,FALSE,FALSE,FALSE,FALSE
IN,2015,Clinton Prairie School Corp,1160,1802160,73,8,0,1,0,33,31,0,0.015384615384615385,0,0.5076923076923077,0.47692307692307695,FALSE,FALSE,FALSE,FALSE
IN,2016,Clinton Prairie School Corporation,1160,1802160,76,8,0,1,1,58,8,0,0.014705882352941176,0.014705882352941176,0.8529411764705882,0.11764705882352941,FALSE,FALSE,FALSE,FALSE
IN,2018,Clinton Prairie School Corporation,1160,1802160,73,4,0,0,1,53,15,0,0,0.014492753623188406,0.7681159420289855,0.21739130434782608,FALSE,FALSE,FALSE,FALSE
IN,2019,Clinton Prairie School Corporation,1160,1802160,81,8,0,0,3,56,14,0,0,0.0410958904109589,0.7671232876712328,0.1917808219178082,FALSE,FALSE,FALSE,FALSE
IN,2013,Cloverdale Community Schools,6750,1802220,101,0,0,1,5,78,17,0,0.009900990099009901,0.04950495049504951,0.7722772277227723,0.16831683168316833,FALSE,FALSE,FALSE,FALSE
IN,2014,Cloverdale Community Schools,6750,1802220,88,3,0,0,1,53,31,0,0,0.011764705882352941,0.6235294117647059,0.36470588235294116,FALSE,FALSE,FALSE,FALSE
IN,2015,Cloverdale Community Schools,6750,1802220,103,2,0,0,0,50,51,0,0,0,0.49504950495049505,0.504950495049505,FALSE,FALSE,FALSE,FALSE
IN,2016,Cloverdale Community Schools,6750,1802220,88,0,0,0,0,36,52,0,0,0,0.4090909090909091,0.5909090909090909,FALSE,FALSE,FALSE,FALSE
IN,2017,Cloverdale Community Schools,6750,1802220,80,4,0,0,0,20,56,0,0,0,0.2631578947368421,0.7368421052631579,FALSE,FALSE,FALSE,FALSE
IN,2018,Cloverdale Community Schools,6750,1802220,77,2,0,0,1,35,39,0,0,0.013333333333333334,0.4666666666666667,0.52,FALSE,FALSE,FALSE,FALSE
IN,2019,Cloverdale Community Schools,6750,1802220,76,3,0,0,0,26,47,0,0,0,0.3561643835616438,0.6438356164383562,FALSE,FALSE,FALSE,FALSE
IN,2015,Community Montessori Inc,9320,1800011,22,0,0,0,0,3,19,0,0,0,0.13636363636363635,0.8636363636363636,FALSE,FALSE,FALSE,FALSE
IN,2016,Community Montessori Inc,9320,1800011,34,3,0,0,0,1,30,0,0,0,0.03225806451612903,0.967741935483871,FALSE,FALSE,FALSE,FALSE
IN,2017,Community Montessori Inc,9320,1800011,36,7,0,0,0,2,27,0,0,0,0.06896551724137931,0.9310344827586207,FALSE,FALSE,FALSE,FALSE
IN,2018,Community Montessori Inc,9320,1800011,39,4,0,0,0,1,34,0,0,0,0.02857142857142857,0.9714285714285714,FALSE,FALSE,FALSE,FALSE
IN,2019,Community Montessori Inc,9320,1800011,39,3,0,0,0,6,30,0,0,0,0.16666666666666666,0.8333333333333334,FALSE,FALSE,FALSE,FALSE
IN,2013,Community Schools of Frankfort,1170,1803660,256,0,0,1,10,175,70,0,0.00390625,0.0390625,0.68359375,0.2734375,FALSE,FALSE,FALSE,FALSE
IN,2014,Community Schools of Frankfort,1170,1803660,251,7,0,0,9,143,92,0,0,0.036885245901639344,0.5860655737704918,0.3770491803278688,FALSE,FALSE,FALSE,FALSE
IN,2015,Community Schools of Frankfort,1170,1803660,254,5,0,1,11,130,107,0,0.004016064257028112,0.04417670682730924,0.5220883534136547,0.42971887550200805,FALSE,FALSE,FALSE,FALSE
IN,2016,Community Schools of Frankfort,1170,1803660,258,7,0,2,14,149,86,0,0.00796812749003984,0.055776892430278883,0.5936254980079682,0.3426294820717131,FALSE,FALSE,FALSE,FALSE
IN,2017,Community Schools of Frankfort,1170,1803660,239,10,0,1,12,126,90,0,0.004366812227074236,0.05240174672489083,0.5502183406113537,0.3930131004366812,FALSE,FALSE,FALSE,FALSE
IN,2018,Community Schools of Frankfort,1170,1803660,247,23,0,1,11,124,88,0,0.004464285714285714,0.049107142857142856,0.5535714285714286,0.39285714285714285,FALSE,FALSE,FALSE,FALSE
IN,2019,Community Schools of Frankfort,1170,1803660,244,1,0,0,5,148,90,0,0,0.0205761316872428,0.6090534979423868,0.37037037037037035,FALSE,FALSE,FALSE,FALSE
IN,2013,Concord Community Schools,2270,1802400,331,4,0,3,10,189,125,0,0.009174311926605505,0.03058103975535168,0.5779816513761468,0.382262996941896,FALSE,FALSE,FALSE,FALSE
IN,2014,Concord Community Schools,2270,1802400,327,11,0,0,2,171,143,0,0,0.006329113924050633,0.5411392405063291,0.4525316455696203,FALSE,FALSE,FALSE,FALSE
IN,2015,Concord Community Schools,2270,1802400,404,14,0,0,2,210,178,0,0,0.005128205128205128,0.5384615384615384,0.4564102564102564,FALSE,FALSE,FALSE,FALSE
IN,2016,Concord Community Schools,2270,1802400,386,9,0,0,5,211,161,0,0,0.013262599469496022,0.5596816976127321,0.4270557029177719,FALSE,FALSE,FALSE,FALSE
IN,2017,Concord Community Schools,2270,1802400,349,9,0,2,2,186,150,0,0.0058823529411764705,0.0058823529411764705,0.5470588235294118,0.4411764705882353,FALSE,FALSE,FALSE,FALSE
IN,2018,Concord Community Schools,2270,1802400,359,7,0,0,5,167,180,0,0,0.014204545454545454,0.4744318181818182,0.5113636363636364,FALSE,FALSE,FALSE,FALSE
IN,2019,Concord Community Schools,2270,1802400,374,37,0,0,1,153,183,0,0,0.002967359050445104,0.4540059347181009,0.543026706231454,FALSE,FALSE,FALSE,FALSE
IN,2013,Covered Bridge Spec Ed Dist,8035,1802420,64,2,0,0,0,33,29,0,0,0,0.532258064516129,0.46774193548387094,FALSE,FALSE,FALSE,FALSE
